Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.40
Upper Discriminator:	2855
Lower Discriminator:	48
Calibration Coefficients:	1.8603266733625658E-4	2.5172824347933647	13.056033038924603
Calibration Channels:	195	319	484
Calibration Energies:	511.0	835.0	1275.0
Elapsed Real Time:	569.29
Elapsed Live Time:	565.14
Start Time:	February 16, 2015, 02:51:36
End Time:	February 16, 2015, 03:01:05
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
576	1524.7318897180567	0
577	1527.4636678182885	1
578	1530.1958179838552	0
579	1532.9283402147569	0
580	1535.661234510993	0
581	1538.3945008725634	0
582	1541.128139299469	0
583	1543.862149791709	1
584	1546.5965323492837	1
585	1549.3312869721933	0
586	1552.0664136604375	0
587	1554.8019124140162	1
588	1557.5377832329298	1
589	1560.2740261171778	1
590	1563.0106410667609	1
591	1565.7476280816782	0
592	1568.4849871619303	1
593	1571.2227183075172	1
594	1573.9608215184387	1
595	1576.6992967946949	0
596	1579.4381441362857	0
597	1582.1773635432112	0
598	1584.9169550154713	0
599	1587.6569185530664	1
600	1590.3972541559958	1
601	1593.13796182426	0
602	1595.879041557859	1
603	1598.6204933567924	0
604	1601.3623172210607	0
605	1604.1045131506637	1
606	1606.8470811456011	0
607	1609.5900212058734	0
608	1612.3333333314804	1
609	1615.0770175224218	1
610	1617.821073778698	0
611	1620.5655021003092	0
612	1623.3103024872546	0
613	1626.0554749395349	1
614	1628.80101945715	0
615	1631.5469360400996	0
616	1634.2932246883838	0
617	1637.039885402003	1
618	1639.7869181809565	0
619	1642.5343230252447	0
620	1645.2820999348678	0
621	1648.0302489098253	1
622	1650.7787699501177	1
623	1653.5276630557448	0
624	1656.2769282267063	0
625	1659.0265654630027	0
626	1661.7765747646338	1
627	1664.5269561315995	0
628	1667.2777095638996	0
629	1670.028835061535	0
630	1672.7803326245046	0
631	1675.532202252809	0
632	1678.2844439464482	0
633	1681.0370577054218	0
634	1683.7900435297302	1
635	1686.5434014193734	0
636	1689.297131374351	0
637	1692.0512333946633	0
638	1694.8057074803105	0
639	1697.5605536312921	2
640	1700.3157718476089	1
641	1703.0713621292598	0
642	1705.8273244762456	0
643	1708.583658888566	1
644	1711.3403653662212	0
645	1714.0974439092108	0
646	1716.8548945175355	1
647	1719.6127171911946	0
648	1722.3709119301884	0
649	1725.129478734517	0
650	1727.8884176041802	0
651	1730.647728539178	0
652	1733.4074115395106	0
653	1736.1674666051777	0
654	1738.9278937361794	0
655	1741.688692932516	0
656	1744.449864194187	1
657	1747.211407521193	0
658	1749.9733229135336	0
659	1752.7356103712088	0
660	1755.4982698942185	1
661	1758.2613014825633	0
662	1761.0247051362423	0
663	1763.7884808552562	0
664	1766.552628639605	0
665	1769.3171484892882	0
666	1772.082040404306	1
667	1774.8473043846589	0
668	1777.612940430346	1
669	1780.378948541368	0
670	1783.1453287177246	0
671	1785.9120809594158	1
672	1788.6792052664416	1
673	1791.4467016388026	0
674	1794.2145700764977	1
675	1796.9828105795275	0
676	1799.7514231478924	0
677	1802.5204077815915	0
678	1805.2897644806255	0
679	1808.0594932449944	0
680	1810.8295940746975	0
681	1813.6000669697355	0
682	1816.3709119301084	0
683	1819.1421289558157	0
684	1821.9137180468576	0
685	1824.6856792032345	0
686	1827.4580124249458	0
687	1830.2307177119917	0
688	1833.0037950643725	1
689	1835.777244482088	0
690	1838.551065965138	0
691	1841.3252595135227	0
692	1844.0998251272422	0
693	1846.8747628062963	0
694	1849.650072550685	0
695	1852.4257543604083	0
696	1855.2018082354666	1
697	1857.9782341758594	0
698	1860.7550321815866	1
699	1863.5322022526489	0
700	1866.3097443890456	0
701	1869.087658590777	0
702	1871.8659448578433	0
703	1874.644603190244	0
704	1877.4236335879793	0
705	1880.2030360510498	0
706	1882.9828105794545	1
707	1885.7629571731939	0
708	1888.5434758322683	0
709	1891.324366556677	0
710	1894.1056293464205	0
711	1896.8872642014987	0
712	1899.6692711219116	0
713	1902.451650107659	0
714	1905.2344011587413	0
715	1908.0175242751582	0
716	1910.8010194569097	0
717	1913.584886703996	0
718	1916.3691260164169	0
719	1919.1537373941724	0
720	1921.9387208372627	0
721	1924.7240763456875	0
722	1927.509803919447	0
723	1930.2959035585413	1
724	1933.0823752629703	0
725	1935.8692190327338	0
726	1938.656434867832	0
727	1941.444022768265	0
728	1944.2319827340327	0
729	1947.020314765135	0
730	1949.809018861572	0
731	1952.5980950233436	0
732	1955.3875432504499	0
733	1958.1773635428908	0
734	1960.9675559006664	2
735	1963.758120323777	0
736	1966.5490568122218	0
737	1969.3403653660014	0
738	1972.1320459851158	0
739	1974.924098669565	1
740	1977.7165234193485	0
741	1980.509320234467	0
742	1983.30248911492	0
743	1986.0960300607078	0
744	1988.88994307183	0
745	1991.684228148287	0
746	1994.478885290079	0
747	1997.2739144972052	0
748	2000.0693157696662	0
749	2002.8650891074622	0
750	2005.6612345105925	0
751	2008.4577519790575	0
752	2011.2546415128575	0
753	2014.0519031119918	0
754	2016.8495367764608	0
755	2019.6475425062647	0
756	2022.445920301403	0
757	2025.2446701618762	0
758	2028.043792087684	0
759	2030.8432860788264	0
760	2033.6431521353036	0
761	2036.4433902571154	0
762	2039.244000444262	0
763	2042.0449826967429	0
764	2044.846337014559	0
765	2047.6480633977094	0
766	2050.4501618461945	0
767	2053.252632360014	0
768	2056.0554749391686	0
769	2058.858689583658	0
770	2061.6622762934817	0
771	2064.4662350686403	0
772	2067.2705659091334	0
773	2070.0752688149614	0
774	2072.880343786124	1
775	2075.685790822621	0
776	2078.491609924453	0
777	2081.2978010916195	0
778	2084.1043643241205	0
779	2086.911299621957	0
780	2089.7186069851273	0
781	2092.5262864136325	0
782	2095.3343379074727	0
783	2098.1427614666472	0
784	2100.9515570911562	0
785	2103.7607247810006	1
786	2106.570264536179	0
787	2109.380176356692	0
788	2112.19046024254	0
789	2115.0011161937227	0
790	2117.81214421024	0
791	2120.6235442920924	0
792	2123.4353164392787	0
793	2126.2474606518	0
794	2129.0599769296564	0
795	2131.872865272847	0
796	2134.6861256813722	0
797	2137.4997581552325	0
798	2140.3137626944267	0
799	2143.1281392989563	0
800	2145.9428879688203	0
801	2148.758008704019	0
802	2151.5735015045525	0
803	2154.3893663704207	1
804	2157.2056033016233	0
805	2160.022212298161	0
806	2162.839193360033	0
807	2165.656546487239	0
808	2168.474271679781	0
809	2171.292368937657	0
810	2174.1108382608677	1
811	2176.929679649413	0
812	2179.748893103293	0
813	2182.568478622508	1
814	2185.3884362070576	0
815	2188.208765856941	0
816	2191.0294675721607	0
817	2193.850541352714	1
818	2196.671987198602	0
819	2199.4938051098247	0
820	2202.3159950863824	0
821	2205.138557128275	0
822	2207.9614912355014	0
823	2210.784797408063	0
824	2213.608475645959	0
825	2216.4325259491898	0
826	2219.2569483177554	0
827	2222.081742751656	0
828	2224.9069092508907	0
829	2227.73244781546	1
830	2230.5583584453643	0
831	2233.384641140603	0
832	2236.2112959011765	1
833	2239.038322727085	0
834	2241.865721618328	0
835	2244.6934925749056	0
836	2247.5216355968178	0
837	2250.3501506840644	0
838	2253.179037836646	0
839	2256.0082970545627	0
840	2258.8379283378135	0
841	2261.6679316863992	0
842	2264.4983071003194	0
843	2267.329054579574	0
844	2270.160174124164	0
845	2272.991665734088	0
846	2275.8235294093474	0
847	2278.6557651499406	0
848	2281.488372955869	0
849	2284.321352827132	0
850	2287.1547047637296	0
851	2289.9884287656623	0
852	2292.822524832929	0
853	2295.6569929655307	0
854	2298.491833163467	0
855	2301.327045426738	0
856	2304.1626297553435	0
857	2306.998586149284	0
858	2309.8349146085593	0
859	2312.671615133169	1
860	2315.5086877231133	0
861	2318.346132378392	0
862	2321.183949099006	0
863	2324.0221378849546	0
864	2326.8606987362377	1
865	2329.6996316528553	0
866	2332.5389366348077	0
867	2335.378613682095	1
868	2338.2186627947167	0
869	2341.0590839726733	0
870	2343.8998772159644	0
871	2346.74104252459	0
872	2349.5825798985506	0
873	2352.4244893378454	0
874	2355.2667708424756	0
875	2358.10942441244	0
876	2360.952450047739	0
877	2363.795847748373	1
878	2366.6396175143414	0
879	2369.4837593456446	0
880	2372.3282732422826	0
881	2375.173159204255	0
882	2378.018417231562	0
883	2380.864047324204	0
884	2383.7100494821802	0
885	2386.5564237054914	0
886	2389.403169994138	1
887	2392.2502883481184	0
888	2395.0977787674333	0
889	2397.945641252083	0
890	2400.7938758020678	0
891	2403.642482417387	0
892	2406.4914610980413	0
893	2409.3408118440298	0
894	2412.1905346553526	0
895	2415.040629532011	0
896	2417.891096474003	0
897	2420.7419354813305	0
898	2423.5931465539925	0
899	2426.4447296919893	0
900	2429.2966848953206	0
901	2432.1490121639863	0
902	2435.001711497987	0
903	2437.8547828973224	0
904	2440.7082263619923	0
905	2443.562041891997	0
906	2446.4162294873363	0
907	2449.2707891480104	0
908	2452.125720874019	0
909	2454.981024665362	0
910	2457.8367005220407	0
911	2460.692748444053	0
912	2463.5491684314	0
913	2466.4059604840822	0
914	2469.263124602099	0
915	2472.12066078545	1
916	2474.978569034137	0
917	2477.8368493481576	0
918	2480.6955017275127	0
919	2483.5545261722027	0
920	2486.413922682227	0
921	2489.2736912575865	0
922	2492.133831898281	0
923	2494.99434460431	0
924	2497.855229375673	0
925	2500.7164862123714	0
926	2503.5781151144038	0
927	2506.4401160817715	0
928	2509.3024891144737	0
929	2512.1652342125103	0
930	2515.028351375882	0
931	2517.8918406045877	0
932	2520.7557018986286	0
933	2523.6199352580043	0
934	2526.4845406827144	0
935	2529.3495181727594	0
936	2532.214867728139	0
937	2535.0805893488528	0
938	2537.9466830349015	0
939	2540.8131487862856	0
940	2543.6799866030037	0
941	2546.5471964850562	0
942	2549.4147784324437	0
943	2552.282732445166	0
944	2555.1510585232227	0
945	2558.0197566666147	0
946	2560.888826875341	0
947	2563.7582691494017	0
948	2566.628083488797	0
949	2569.4982698935273	0
950	2572.368828363592	0
951	2575.239758898992	0
952	2578.1110614997265	0
953	2580.9827361657954	0
954	2583.8547828971987	0
955	2586.727201693937	0
956	2589.59999255601	0
957	2592.473155483418	0
958	2595.34669047616	0
959	2598.2205975342367	0
960	2601.0948766576485	0
961	2603.9695278463946	0
962	2606.8445511004757	0
963	2609.7199464198916	0
964	2612.595713804642	0
965	2615.4718532547267	0
966	2618.3483647701464	0
967	2621.2252483509005	0
968	2624.1025039969895	0
969	2626.980131708414	0
970	2629.858131485172	0
971	2632.736503327265	0
972	2635.6152472346926	0
973	2638.494363207455	0
974	2641.3738512455525	0
975	2644.253711348984	0
976	2647.13394351775	0
977	2650.0145477518513	0
978	2652.895524051287	0
979	2655.7768724160574	1
980	2658.6585928461627	0
981	2661.5406853416025	0
982	2664.4231499023767	0
983	2667.305986528486	0
984	2670.1891952199294	0
985	2673.072775976708	0
986	2675.9567287988216	0
987	2678.8410536862693	0
988	2681.7257506390515	1
989	2684.6108196571686	0
990	2687.4962607406205	0
991	2690.382073889407	0
992	2693.268259103528	0
993	2696.154816382984	1
994	2699.0417457277745	0
995	2701.9290471378995	0
996	2704.8167206133594	0
997	2707.7047661541537	1
998	2710.5931837602834	0
999	2713.481973431747	0
1000	2716.3711351685456	0
1001	2719.260668970679	0
1002	2722.1505748381464	0
1003	2725.040852770949	0
1004	2727.931502769087	0
1005	2730.8225248325584	0
1006	2733.713918961365	0
1007	2736.6056851555063	0
1008	2739.497823414982	0
