Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	900
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.86
Upper Discriminator:	1055
Lower Discriminator:	14
Calibration Coefficients:	0.8019169329073463	1.0063897763578276
Calibration Channels:	193	317
Calibration Energies:	511.0	835.0
Elapsed Real Time:	372.98
Elapsed Live Time:	364.97
Start Time:	February 16, 2015, 02:17:26
End Time:	February 16, 2015, 02:23:40
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
759	764.6517571884984	3
760	765.6581469648563	1
761	766.6645367412142	2
762	767.670926517572	2
763	768.6773162939298	1
764	769.6837060702876	2
765	770.6900958466455	1
766	771.6964856230032	1
767	772.7028753993611	0
768	773.709265175719	1
769	774.7156549520768	1
770	775.7220447284346	2
771	776.7284345047924	0
772	777.7348242811503	3
773	778.741214057508	1
774	779.7476038338659	0
775	780.7539936102237	0
776	781.7603833865816	3
777	782.7667731629394	1
778	783.7731629392972	1
779	784.7795527156551	1
780	785.7859424920129	1
781	786.7923322683707	0
782	787.7987220447285	0
783	788.8051118210864	0
784	789.8115015974441	4
785	790.817891373802	2
786	791.8242811501599	0
787	792.8306709265177	0
788	793.8370607028755	0
789	794.8434504792333	0
790	795.8498402555912	2
791	796.8562300319489	0
792	797.8626198083068	2
793	798.8690095846646	0
794	799.8753993610225	0
795	800.8817891373803	0
796	801.8881789137381	1
797	802.894568690096	1
798	803.9009584664537	0
799	804.9073482428116	2
800	805.9137380191694	0
801	806.9201277955273	2
802	807.926517571885	1
803	808.9329073482429	0
804	809.9392971246008	0
805	810.9456869009585	1
806	811.9520766773164	2
807	812.9584664536742	0
808	813.9648562300321	0
809	814.9712460063898	0
810	815.9776357827477	2
811	816.9840255591055	1
812	817.9904153354634	1
813	818.9968051118212	0
814	820.003194888179	2
815	821.0095846645369	1
816	822.0159744408946	2
817	823.0223642172525	0
818	824.0287539936103	0
819	825.0351437699682	1
820	826.0415335463259	1
821	827.0479233226838	0
822	828.0543130990417	0
823	829.0607028753994	1
824	830.0670926517573	0
825	831.0734824281151	3
826	832.079872204473	1
827	833.0862619808307	1
828	834.0926517571886	0
829	835.0990415335464	0
830	836.1054313099042	1
831	837.1118210862621	0
832	838.1182108626199	0
833	839.1246006389778	0
834	840.1309904153355	0
835	841.1373801916934	0
836	842.1437699680512	0
837	843.150159744409	0
838	844.1565495207668	0
839	845.1629392971247	1
840	846.1693290734826	1
841	847.1757188498403	2
842	848.1821086261982	0
843	849.188498402556	2
844	850.1948881789139	3
845	851.2012779552716	0
846	852.2076677316295	0
847	853.2140575079873	1
848	854.2204472843451	2
849	855.226837060703	0
850	856.2332268370608	3
851	857.2396166134187	0
852	858.2460063897764	0
853	859.2523961661343	0
854	860.2587859424921	1
855	861.26517571885	1
856	862.2715654952077	3
857	863.2779552715656	1
858	864.2843450479235	0
859	865.2907348242812	3
860	866.2971246006391	1
861	867.3035143769969	0
862	868.3099041533548	0
863	869.3162939297125	1
864	870.3226837060704	0
865	871.3290734824282	0
866	872.335463258786	0
867	873.3418530351439	2
868	874.3482428115017	2
869	875.3546325878596	1
870	876.3610223642173	0
871	877.3674121405752	3
872	878.373801916933	2
873	879.3801916932908	3
874	880.3865814696487	0
875	881.3929712460065	1
876	882.3993610223644	2
877	883.4057507987221	1
878	884.41214057508	1
879	885.4185303514378	0
880	886.4249201277956	1
881	887.4313099041534	0
882	888.4376996805113	2
883	889.4440894568692	2
884	890.4504792332269	0
885	891.4568690095848	1
886	892.4632587859426	0
887	893.4696485623004	0
888	894.4760383386582	0
889	895.4824281150161	2
890	896.4888178913739	2
891	897.4952076677317	0
892	898.5015974440896	1
893	899.5079872204474	2
894	900.5143769968053	0
895	901.520766773163	0
896	902.5271565495209	2
897	903.5335463258787	0
898	904.5399361022365	0
899	905.5463258785943	1
900	906.5527156549522	0
901	907.5591054313101	1
902	908.5654952076678	1
903	909.5718849840257	1
904	910.5782747603835	1
905	911.5846645367413	0
906	912.5910543130991	2
907	913.597444089457	0
908	914.6038338658147	0
909	915.6102236421726	0
910	916.6166134185305	1
911	917.6230031948883	0
912	918.6293929712461	0
913	919.6357827476039	0
914	920.6421725239618	1
915	921.6485623003196	0
916	922.6549520766774	0
917	923.6613418530352	1
918	924.6677316293931	0
919	925.674121405751	2
920	926.6805111821087	0
921	927.6869009584666	0
922	928.6932907348244	0
923	929.6996805111822	1
924	930.70607028754	0
925	931.7124600638979	0
926	932.7188498402556	0
927	933.7252396166135	1
928	934.7316293929714	2
929	935.7380191693292	0
930	936.744408945687	1
931	937.7507987220448	0
932	938.7571884984027	0
933	939.7635782747604	0
934	940.7699680511183	1
935	941.7763578274761	1
936	942.782747603834	0
937	943.7891373801918	0
938	944.7955271565496	1
939	945.8019169329075	0
940	946.8083067092653	1
941	947.8146964856231	0
942	948.8210862619809	1
943	949.8274760383388	0
944	950.8338658146965	0
945	951.8402555910544	0
946	952.8466453674123	1
947	953.8530351437701	0
948	954.8594249201279	0
949	955.8658146964857	0
950	956.8722044728436	0
951	957.8785942492013	2
952	958.8849840255592	0
953	959.891373801917	1
954	960.8977635782749	0
955	961.9041533546327	0
956	962.9105431309905	0
957	963.9169329073484	0
958	964.9233226837061	0
959	965.929712460064	0
960	966.9361022364218	0
961	967.9424920127797	0
962	968.9488817891374	0
963	969.9552715654953	0
964	970.9616613418532	1
965	971.968051118211	0
966	972.9744408945688	0
967	973.9808306709266	0
968	974.9872204472845	1
969	975.9936102236422	0
970	977.0000000000001	1
971	978.0063897763579	0
972	979.0127795527158	1
973	980.0191693290736	0
974	981.0255591054314	0
975	982.0319488817893	0
976	983.038338658147	1
977	984.0447284345049	1
978	985.0511182108627	1
979	986.0575079872206	0
980	987.0638977635784	0
981	988.0702875399362	0
982	989.0766773162941	3
983	990.0830670926518	1
984	991.0894568690097	0
985	992.0958466453675	0
986	993.1022364217254	0
987	994.1086261980831	0
988	995.115015974441	1
989	996.1214057507989	1
990	997.1277955271566	0
991	998.1341853035145	0
992	999.1405750798723	0
993	1000.1469648562302	2
994	1001.1533546325879	3
995	1002.1597444089458	0
996	1003.1661341853036	1
997	1004.1725239616615	0
998	1005.1789137380193	0
999	1006.1853035143771	0
1000	1007.191693290735	0
1001	1008.1980830670927	0
1002	1009.2044728434506	0
1003	1010.2108626198084	0
1004	1011.2172523961663	1
1005	1012.223642172524	0
1006	1013.2300319488819	1
1007	1014.2364217252398	0
1008	1015.2428115015975	0
1009	1016.2492012779554	0
1010	1017.2555910543132	0
1011	1018.2619808306711	0
1012	1019.2683706070288	0
1013	1020.2747603833867	0
1014	1021.2811501597445	0
1015	1022.2875399361023	0
1016	1023.2939297124602	0
1017	1024.3003194888179	1
1018	1025.3067092651756	2
1019	1026.3130990415336	1
1020	1027.3194888178914	1
1021	1028.3258785942492	0
1022	1029.332268370607	0
1023	1030.338658146965	0
